iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
ZAF,Africa,South Africa,2021-02-19,1500677.0,1911.0,1856.571,48859.0,151.0,169.857,25302.818,32.221,31.304,823.808,2.546,2.864,0.66,,,,,,,,,31638.0,8838937.0,149.033,0.533,28213.0,0.476,0.066,15.2,people tested,6524.0,6524.0,6524.0,4264.0,2175.0,0.01,0.01,0.01,37.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-20,1502367.0,1690.0,1757.714,48940.0,81.0,159.857,25331.313,28.495,29.637,825.174,1.366,2.695,0.67,,,,,,,,,28722.0,8867659.0,149.517,0.484,27866.0,0.47,0.063,15.9,people tested,10414.0,10414.0,10414.0,3890.0,2604.0,0.02,0.02,0.02,44.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-21,1503796.0,1429.0,1712.714,49053.0,113.0,164.857,25355.407,24.094,28.878,827.079,1.905,2.78,0.69,,,,,,,,,24856.0,8892515.0,149.936,0.419,27921.0,0.471,0.061,16.3,people tested,15388.0,15388.0,15388.0,4974.0,3078.0,0.03,0.03,0.03,52.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-22,1504588.0,792.0,1668.429,49150.0,97.0,150.857,25368.761,13.354,28.131,828.715,1.636,2.544,0.7,,,,,,,,,15342.0,8907857.0,150.195,0.259,27859.0,0.47,0.06,16.7,people tested,23059.0,23059.0,23059.0,7671.0,3843.0,0.04,0.04,0.04,65.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-23,1505586.0,998.0,1638.143,49413.0,263.0,157.143,25385.589,16.827,27.621,833.149,4.434,2.65,0.71,,,,,,,,,25093.0,8932950.0,150.618,0.423,27946.0,0.471,0.059,17.1,people tested,32315.0,32315.0,32315.0,9256.0,4616.0,0.05,0.05,0.05,78.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-24,1507448.0,1862.0,1572.714,49523.0,110.0,149.286,25416.984,31.395,26.517,835.004,1.855,2.517,0.72,,,,,,,,,34510.0,8967460.0,151.2,0.582,27817.0,0.469,0.057,17.7,people tested,41809.0,41809.0,41809.0,9494.0,5811.0,0.07,0.07,0.07,98.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-25,1509124.0,1676.0,1479.714,49667.0,144.0,137.0,25445.243,28.259,24.949,837.432,2.428,2.31,0.72,,,,,,,,,31862.0,8999322.0,151.737,0.537,27432.0,0.463,0.054,18.5,people tested,52647.0,52647.0,52647.0,10838.0,7198.0,0.09,0.09,0.09,121.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-26,1510778.0,1654.0,1443.0,49784.0,117.0,132.143,25473.13,27.888,24.33,839.405,1.973,2.228,0.73,,,,,,,,,28752.0,9028074.0,152.222,0.485,27020.0,0.456,0.053,18.7,people tested,63648.0,63648.0,63648.0,11001.0,8161.0,0.11,0.11,0.11,138.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-27,1512225.0,1447.0,1408.286,49941.0,157.0,143.0,25497.528,24.398,23.745,842.052,2.647,2.411,0.74,,,,,,,,,26569.0,9054643.0,152.67,0.448,26712.0,0.45,0.053,19.0,people tested,67303.0,67303.0,67303.0,3655.0,8127.0,0.11,0.11,0.11,137.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-28,1513393.0,1168.0,1371.0,49993.0,52.0,134.286,25517.222,19.694,23.116,842.929,0.877,2.264,0.75,,,,,,,,,22836.0,9077479.0,153.055,0.385,26423.0,0.446,0.052,19.3,people tested,70527.0,70527.0,70527.0,3224.0,7877.0,0.12,0.12,0.12,133.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-01,1513959.0,566.0,1338.714,50077.0,84.0,132.429,25526.765,9.543,22.572,844.345,1.416,2.233,0.76,,,,,,,,,12794.0,9090273.0,153.271,0.216,26059.0,0.439,0.051,19.5,people tested,73047.0,73047.0,73047.0,2520.0,7141.0,0.12,0.12,0.12,120.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-02,1514815.0,856.0,1318.429,50271.0,194.0,122.571,25541.198,14.433,22.23,847.616,3.271,2.067,0.77,,,,,,,,,23753.0,9114026.0,153.671,0.4,25868.0,0.436,0.051,19.6,people tested,76037.0,76037.0,76037.0,2990.0,6246.0,0.13,0.13,0.13,105.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-03,1516262.0,1447.0,1259.143,50366.0,95.0,120.429,25565.596,24.398,21.23,849.218,1.602,2.031,0.78,,,,,,,,,33498.0,9147524.0,154.236,0.565,25723.0,0.434,0.049,20.4,people tested,83570.0,83570.0,83570.0,7533.0,5966.0,0.14,0.14,0.14,101.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-04,1517666.0,1404.0,1220.286,50462.0,96.0,113.571,25589.269,23.673,20.575,850.837,1.619,1.915,0.79,,,,,,,,,30799.0,9178323.0,154.755,0.519,25572.0,0.431,0.048,21.0,people tested,92029.0,92029.0,92029.0,8459.0,5626.0,0.16,0.16,0.16,95.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-05,1518979.0,1313.0,1171.571,50566.0,104.0,111.714,25611.407,22.138,19.754,852.59,1.754,1.884,0.8,,,,,,,,,29024.0,9207347.0,155.244,0.489,25610.0,0.432,0.046,21.9,people tested,100180.0,100180.0,100180.0,8151.0,5219.0,0.17,0.17,0.17,88.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-06,1520206.0,1227.0,1140.143,50647.0,81.0,100.857,25632.095,20.688,19.224,853.956,1.366,1.701,0.82,,,,,,,,,29156.0,9236503.0,155.736,0.492,25980.0,0.438,0.044,22.8,people tested,101573.0,101573.0,101573.0,1393.0,4896.0,0.17,0.17,0.17,83.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-07,1521068.0,862.0,1096.429,50678.0,31.0,97.857,25646.63,14.534,18.487,854.478,0.523,1.65,0.84,,,,,,,,,18989.0,9255492.0,156.056,0.32,25430.0,0.429,0.043,23.2,people tested,101573.0,101573.0,101573.0,0.0,4435.0,0.17,0.17,0.17,75.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-08,1521706.0,638.0,1106.714,50803.0,125.0,103.714,25657.387,10.757,18.66,856.586,2.108,1.749,0.88,,,,,,,,,13630.0,9269122.0,156.286,0.23,25550.0,0.431,0.043,23.1,people tested,101841.0,101841.0,101841.0,268.0,4113.0,0.17,0.17,0.17,69.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-09,1522697.0,991.0,1126.0,50906.0,103.0,90.714,25674.096,16.709,18.985,858.323,1.737,1.53,0.91,,,,,,,,,30762.0,9299884.0,156.805,0.519,26551.0,0.448,0.042,23.6,people tested,107054.0,107054.0,107054.0,5213.0,4431.0,0.18,0.18,0.18,75.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-10,1524174.0,1477.0,1130.286,51015.0,109.0,92.714,25699.0,24.904,19.058,860.161,1.838,1.563,0.92,,,,,,,,,36217.0,9336101.0,157.415,0.611,26940.0,0.454,0.042,23.8,people tested,128887.0,128887.0,128887.0,21833.0,6474.0,0.22,0.22,0.22,109.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-11,1525648.0,1474.0,1140.286,51110.0,95.0,92.571,25723.853,24.853,19.226,861.762,1.602,1.561,0.93,,,,,,,,,33493.0,9369594.0,157.98,0.565,27324.0,0.461,0.042,24.0,people tested,138014.0,138014.0,138014.0,9127.0,6569.0,0.23,0.23,0.23,111.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-12,1526873.0,1225.0,1127.714,51179.0,69.0,87.571,25744.507,20.655,19.014,862.926,1.163,1.477,0.94,,,,,,,,,24133.0,9393727.0,158.387,0.407,26626.0,0.449,0.042,23.6,people tested,145215.0,145215.0,145215.0,7201.0,6434.0,0.24,0.24,0.24,108.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-13,1528414.0,1541.0,1172.571,51261.0,82.0,87.714,25770.49,25.983,19.771,864.308,1.383,1.479,0.96,,,,,,,,,32862.0,9426589.0,158.941,0.554,27155.0,0.458,0.043,23.2,people tested,145544.0,145544.0,145544.0,329.0,6282.0,0.25,0.25,0.25,106.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-14,1529420.0,1006.0,1193.143,51326.0,65.0,92.571,25787.452,16.962,20.118,865.404,1.096,1.561,0.96,,,,,,,,,23903.0,9450492.0,159.344,0.403,27857.0,0.47,0.043,23.3,people tested,,,,,6439.0,,,,109.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-15,1530033.0,613.0,1189.571,51421.0,95.0,88.286,25797.788,10.336,20.057,867.006,1.602,1.489,0.96,,,,,,,,,15023.0,9465515.0,159.597,0.253,28056.0,0.473,0.042,23.6,people tested,147753.0,147753.0,147753.0,,6559.0,0.25,0.25,0.25,111.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-16,1530966.0,933.0,1181.286,51560.0,139.0,93.429,25813.519,15.731,19.918,869.35,2.344,1.575,0.98,,,,,,,,,24920.0,9490435.0,160.018,0.42,27222.0,0.459,0.043,23.0,people tested,157286.0,157286.0,157286.0,9533.0,7176.0,0.27,0.27,0.27,121.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-17,1532497.0,1531.0,1189.0,51634.0,74.0,88.429,25839.333,25.814,20.048,870.598,1.248,1.491,0.98,,,,,,,,,34419.0,9524854.0,160.598,0.58,26965.0,0.455,0.044,22.7,people tested,168413.0,168413.0,168413.0,11127.0,5647.0,0.28,0.28,0.28,95.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-18,1533961.0,1464.0,1187.571,51724.0,90.0,87.714,25864.018,24.684,20.024,872.115,1.517,1.479,0.98,,,,,,,,,31550.0,9556404.0,161.13,0.532,26687.0,0.45,0.044,22.5,people tested,177275.0,177275.0,177275.0,8862.0,5609.0,0.3,0.3,0.3,95.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-19,1535423.0,1462.0,1221.429,52035.0,311.0,122.286,25888.668,24.651,20.594,877.359,5.244,2.062,0.97,,,,,,,,,28519.0,9584923.0,161.611,0.481,27314.0,0.461,0.045,22.4,people tested,182983.0,182983.0,182983.0,5708.0,5395.0,0.31,0.31,0.31,91.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-20,1536801.0,1378.0,1198.143,52082.0,47.0,117.286,25911.903,23.234,20.202,878.151,0.792,1.978,0.96,,,,,,,,,26339.0,9611262.0,162.055,0.444,26382.0,0.445,0.045,22.0,people tested,,,,,5751.0,,,,97.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-21,1537852.0,1051.0,1204.571,52111.0,29.0,112.143,25929.623,17.721,20.31,878.64,0.489,1.891,0.95,,,,,,,,,24025.0,9635287.0,162.46,0.405,26399.0,0.445,0.046,21.9,people tested,,,,,5996.0,,,,101.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-22,1538451.0,599.0,1202.571,52196.0,85.0,110.714,25939.723,10.1,20.276,880.073,1.433,1.867,0.94,,,,,,,,,13932.0,9649219.0,162.695,0.235,26243.0,0.442,0.046,21.8,people tested,,,,,6241.0,,,,105.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-23,1538961.0,510.0,1142.143,52251.0,55.0,98.714,25948.322,8.599,19.258,881.001,0.927,1.664,0.92,,,,,,,,,16445.0,9665664.0,162.972,0.277,25033.0,0.422,0.046,21.9,people tested,194257.0,194257.0,194257.0,,5282.0,0.33,0.33,0.33,89.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-24,1540009.0,1048.0,1073.143,52372.0,121.0,105.429,25965.993,17.67,18.094,883.041,2.04,1.778,0.94,,,,,,,,,25155.0,9690819.0,163.396,0.424,23709.0,0.4,0.045,22.1,people tested,207808.0,207808.0,207808.0,13551.0,5628.0,0.35,0.35,0.35,95.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-25,1541563.0,1554.0,1086.0,52535.0,163.0,115.857,25992.194,26.202,18.311,885.789,2.748,1.953,0.97,,,,,,,,,32002.0,9722821.0,163.936,0.54,23774.0,0.401,0.046,21.9,people tested,220129.0,220129.0,220129.0,12321.0,6122.0,0.37,0.37,0.37,103.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-26,1543079.0,1516.0,1093.714,52602.0,67.0,81.0,26017.756,25.561,18.441,886.919,1.13,1.366,0.98,,,,,,,,,29240.0,9752061.0,164.429,0.493,23877.0,0.403,0.046,21.8,people tested,231002.0,231002.0,231002.0,10873.0,6860.0,0.39,0.39,0.39,116.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-27,1544466.0,1387.0,1095.0,52648.0,46.0,80.857,26041.142,23.386,18.463,887.695,0.776,1.363,0.98,,,,,,,,,27554.0,9779615.0,164.893,0.465,24050.0,0.406,0.046,22.0,people tested,231605.0,231605.0,231605.0,603.0,6543.0,0.39,0.39,0.39,110.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-28,1545431.0,965.0,1082.714,52663.0,15.0,78.857,26057.412,16.271,18.256,887.947,0.253,1.33,0.97,,,,,,,,,24256.0,9803871.0,165.302,0.409,24083.0,0.406,0.045,22.2,people tested,,,,,6716.0,,,,113.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-29,1545979.0,548.0,1075.429,52710.0,47.0,73.429,26066.652,9.24,18.133,888.74,0.792,1.238,0.95,,,,,,,,,16123.0,9819994.0,165.574,0.272,24396.0,0.411,0.044,22.7,people tested,239665.0,239665.0,239665.0,,6890.0,0.4,0.4,0.4,116.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-30,1546735.0,756.0,1110.571,52788.0,78.0,76.714,26079.399,12.747,18.725,890.055,1.315,1.293,0.94,,,,,,,,,24841.0,9844835.0,165.993,0.419,25596.0,0.432,0.043,23.0,people tested,251707.0,251707.0,251707.0,12042.0,8207.0,0.42,0.42,0.42,138.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-03-31,1548157.0,1422.0,1164.0,52846.0,58.0,67.714,26103.375,23.976,19.626,891.033,0.978,1.142,0.93,,,,,,,,,34513.0,9879348.0,166.575,0.582,26933.0,0.454,0.043,23.1,people tested,263878.0,263878.0,263878.0,12171.0,8010.0,0.44,0.44,0.44,135.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-01,1549451.0,1294.0,1126.857,52897.0,51.0,51.714,26125.193,21.818,19.0,891.893,0.86,0.872,0.9,,,,,,,,,32725.0,9912073.0,167.127,0.552,27036.0,0.456,0.042,24.0,people tested,269102.0,269102.0,269102.0,5224.0,6996.0,0.45,0.45,0.45,118.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-02,1550724.0,1273.0,1092.143,52946.0,49.0,49.143,26146.657,21.464,18.415,892.719,0.826,0.829,0.88,,,,,,,,,27622.0,9939695.0,167.593,0.466,26805.0,0.452,0.041,24.5,people tested,,,,,5538.0,,,,93.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-03,1551501.0,777.0,1005.0,52954.0,8.0,43.714,26159.758,13.101,16.945,892.854,0.135,0.737,0.85,,,,,,,,,16391.0,9956086.0,167.869,0.276,25210.0,0.425,0.04,25.1,people tested,,,,,5547.0,,,,94.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-04,1551964.0,463.0,933.286,52987.0,33.0,46.286,26167.565,7.807,15.736,893.41,0.556,0.78,0.85,,,,,,,,,12117.0,9968203.0,168.073,0.204,23476.0,0.396,0.04,25.2,people tested,,,,,5067.0,,,,85.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-05,1552416.0,452.0,919.571,52995.0,8.0,40.714,26175.186,7.621,15.505,893.545,0.135,0.686,0.87,,,,,,,,,11091.0,9979294.0,168.26,0.187,22757.0,0.384,0.04,24.7,people tested,,,,,4587.0,,,,77.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-06,1552853.0,437.0,874.0,53032.0,37.0,34.857,26182.554,7.368,14.736,894.169,0.624,0.588,0.9,,,,,,,,,16137.0,9995431.0,168.532,0.272,21514.0,0.363,0.041,24.6,people tested,272438.0,272438.0,272438.0,,2962.0,0.46,0.46,0.46,50.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-07,1553609.0,756.0,778.857,53111.0,79.0,37.857,26195.301,12.747,13.132,895.501,1.332,0.638,0.94,,,,,,,,,24594.0,10020025.0,168.947,0.415,20097.0,0.339,0.039,25.8,people tested,278909.0,278909.0,278909.0,6471.0,2147.0,0.47,0.47,0.47,36.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-08,1554975.0,1366.0,789.143,53173.0,62.0,39.429,26218.333,23.032,13.306,896.547,1.045,0.665,1.01,,,,,,,,,35874.0,10055899.0,169.552,0.605,20547.0,0.346,0.038,26.0,people tested,283629.0,283629.0,283629.0,4720.0,2075.0,0.48,0.48,0.48,35.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-09,1556242.0,1267.0,788.286,53226.0,53.0,40.0,26239.696,21.363,13.291,897.44,0.894,0.674,1.06,,,,,,,,,30560.0,10086459.0,170.067,0.515,20966.0,0.354,0.038,26.6,people tested,288368.0,288368.0,288368.0,4739.0,2657.0,0.49,0.49,0.49,45.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-10,1557527.0,1285.0,860.857,53256.0,30.0,43.143,26261.362,21.666,14.515,897.946,0.506,0.727,1.09,,,,,,,,,29464.0,10115923.0,170.564,0.497,22834.0,0.385,0.038,26.5,people tested,288406.0,288406.0,288406.0,38.0,2567.0,0.49,0.49,0.49,43.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-11,1558458.0,931.0,927.714,53322.0,66.0,47.857,26277.06,15.698,15.642,899.059,1.113,0.807,1.1,,,,,,,,,23013.0,10138936.0,170.952,0.388,24390.0,0.411,0.038,26.3,people tested,,,,,2570.0,,,,43.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-12,1559113.0,655.0,956.714,53356.0,34.0,51.571,26288.104,11.044,16.131,899.632,0.573,0.87,1.11,,,,,,,,,16042.0,10154978.0,171.222,0.27,25098.0,0.423,0.038,26.2,people tested,289787.0,289787.0,289787.0,,2574.0,0.49,0.49,0.49,43.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-13,1559960.0,847.0,1015.286,53423.0,67.0,55.857,26302.385,14.281,17.119,900.762,1.13,0.942,1.13,,,,,,,,,26165.0,10181143.0,171.664,0.441,26530.0,0.447,0.038,26.1,people tested,292623.0,292623.0,292623.0,2836.0,2884.0,0.49,0.49,0.49,49.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-14,1561559.0,1599.0,1135.714,53498.0,75.0,55.286,26329.346,26.961,19.149,902.026,1.265,0.932,1.14,,,,,,,,,34971.0,10216114.0,172.253,0.59,28013.0,0.472,0.041,24.7,people tested,,,,,2012.0,,,,34.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-15,1562931.0,1372.0,1136.571,53571.0,73.0,56.857,26352.479,23.133,19.164,903.257,1.231,0.959,1.12,,,,,,,,,43550.0,10259664.0,172.988,0.734,29109.0,0.491,0.039,25.6,people tested,,,,,1390.0,,,,23.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-16,1564355.0,1424.0,1159.0,53663.0,92.0,62.429,26376.489,24.01,19.542,904.808,1.551,1.053,1.12,,,,,,,,,31600.0,10291264.0,173.52,0.533,29258.0,0.493,0.04,25.2,people tested,,,,,766.0,,,,13.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-17,1565680.0,1325.0,1164.714,53711.0,48.0,65.0,26398.83,22.341,19.638,905.618,0.809,1.096,1.11,,,,,,,,,14377.0,10305641.0,173.763,0.242,27103.0,0.457,0.043,23.3,people tested,,,,,813.0,,,,14.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
